Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"verifyElementPropertyValue(a, ""ObjReturn.RatingAVG"", 3.0)",,,2019-02-13 16:25:10,2019-02-13 16:25:10,0.247s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn.IsBusy"", 0)",,,2019-02-13 16:25:10,2019-02-13 16:25:10,0.112s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn.IsBusyValue"", false)",,,2019-02-13 16:25:10,2019-02-13 16:25:10,0.094s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn.IsDelete"", false)",,,2019-02-13 16:25:10,2019-02-13 16:25:10,0.074s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn.IsOnline"", false)",,,2019-02-13 16:25:10,2019-02-13 16:25:10,0.070s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn.CreateDate"", ""18:20 22/01/2019"")",,,2019-02-13 16:25:10,2019-02-13 16:25:11,0.173s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn.UpdateDate"", ""10:15 24/01/2019"")",,,2019-02-13 16:25:11,2019-02-13 16:25:11,0.274s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn.RequestWattingForAccept"", 0)",,,2019-02-13 16:25:11,2019-02-13 16:25:11,0.076s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn.ServiceITSupportName"", null)",,,2019-02-13 16:25:11,2019-02-13 16:25:11,0.092s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn.Password"", ""c9130efba1317c16406d67270f657af3"")",,,2019-02-13 16:25:11,2019-02-13 16:25:11,0.100s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn.MonthExperience"", ""12"")",,,2019-02-13 16:25:11,2019-02-13 16:25:11,0.127s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn.ServiceITSupportId"", ""14"")",,,2019-02-13 16:25:11,2019-02-13 16:25:11,0.070s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn.RoleId"", 2)",,,2019-02-13 16:25:11,2019-02-13 16:25:11,0.080s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn.RoleName"", ""ITSupporter"")",,,2019-02-13 16:25:11,2019-02-13 16:25:12,0.055s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn.RoleName"", ""ITSupporter"")",,,2019-02-13 16:25:12,2019-02-13 16:25:12,0.115s,FAILED
,,,,,,
Test Cases/ITSupporter/03ViewProfile,,,2019-02-13 16:25:12,2019-02-13 16:25:14,2.310s,FAILED
"response = sendRequest(findTestObject(""ITSupporter/03ViewProfile""))",,,2019-02-13 16:25:12,2019-02-13 16:25:12,0.118s,PASSED
"verifyResponseStatusCode(response, 200)",,,2019-02-13 16:25:12,2019-02-13 16:25:12,0.001s,PASSED
"verifyElementPropertyValue(response, ""ObjReturn.NumericalOrder"", 0)",,,2019-02-13 16:25:12,2019-02-13 16:25:12,0.029s,PASSED
"verifyElementPropertyValue(response, ""ObjReturn.ITSupporterId"", 1)",,,2019-02-13 16:25:12,2019-02-13 16:25:12,0.036s,PASSED
"verifyElementPropertyValue(response, ""ObjReturn.ITSupporterName"", ""Lê Hồng Ân"")",,,2019-02-13 16:25:12,2019-02-13 16:25:13,0.110s,PASSED
"verifyElementPropertyValue(response, ""ObjReturn.AccountId"", 2)",,,2019-02-13 16:25:13,2019-02-13 16:25:13,0.092s,PASSED
"verifyElementPropertyValue(response, ""ObjReturn.Username"", ""lehongan"")",,,2019-02-13 16:25:13,2019-02-13 16:25:13,0.074s,PASSED
"verifyElementPropertyValue(response, ""ObjReturn.OldUsername"", null)",,,2019-02-13 16:25:13,2019-02-13 16:25:13,0.041s,PASSED
"verifyElementPropertyValue(response, ""ObjReturn.Telephone"", ""0152012421"")",,,2019-02-13 16:25:13,2019-02-13 16:25:13,0.116s,PASSED
"verifyElementPropertyValue(response, ""ObjReturn.Gender"", ""Nam"")",,,2019-02-13 16:25:13,2019-02-13 16:25:13,0.072s,PASSED
"verifyElementPropertyValue(response, ""ObjReturn.Address"", ""742 Lê Đức Thọ"")",,,2019-02-13 16:25:13,2019-02-13 16:25:13,0.050s,PASSED
"verifyElementPropertyValue(response, ""ObjReturn.RatingAVG"", 4.4375)",,,2019-02-13 16:25:13,2019-02-13 16:25:13,0.051s,PASSED
"verifyElementPropertyValue(response, ""ObjReturn.IsBusy"", ""Đang bận!"")",,,2019-02-13 16:25:13,2019-02-13 16:25:13,0.052s,PASSED
"verifyElementPropertyValue(response, ""ObjReturn.IsBusyValue"", true)",,,2019-02-13 16:25:13,2019-02-13 16:25:13,0.041s,FAILED
"verifyElementPropertyValue(response, ""ObjReturn.IsDelete"", false)",,,2019-02-13 16:25:13,2019-02-13 16:25:13,0.037s,PASSED
"verifyElementPropertyValue(response, ""ObjReturn.IsOnline"", false)",,,2019-02-13 16:25:13,2019-02-13 16:25:13,0.048s,FAILED
"verifyElementPropertyValue(response, ""ObjReturn.CreateDate"", ""00:00 03/10/2018"")",,,2019-02-13 16:25:13,2019-02-13 16:25:14,0.089s,FAILED
"verifyElementPropertyValue(response, ""ObjReturn.UpdateDate"", ""15:45 17/01/2019"")",,,2019-02-13 16:25:14,2019-02-13 16:25:14,0.037s,PASSED
"verifyElementPropertyValue(response, ""ObjReturn.RequestWattingForAccept"", 0)",,,2019-02-13 16:25:14,2019-02-13 16:25:14,0.057s,PASSED
"verifyElementPropertyValue(response, ""ObjReturn.ServiceITSupportName"", null)",,,2019-02-13 16:25:14,2019-02-13 16:25:14,0.062s,PASSED
"verifyElementPropertyValue(response, ""ObjReturn.Password"", ""123456"")",,,2019-02-13 16:25:14,2019-02-13 16:25:14,0.054s,FAILED
"verifyElementPropertyValue(response, ""ObjReturn.MonthExperience"", null)",,,2019-02-13 16:25:14,2019-02-13 16:25:14,0.052s,PASSED
"verifyElementPropertyValue(response, ""ObjReturn.ServiceITSupportId"", 0)",,,2019-02-13 16:25:14,2019-02-13 16:25:14,0.047s,PASSED
"verifyElementPropertyValue(response, ""ObjReturn.RoleId"", 2)",,,2019-02-13 16:25:14,2019-02-13 16:25:14,0.051s,PASSED
"verifyElementPropertyValue(response, ""ObjReturn.RoleName"", ""ITSupporter"")",,,2019-02-13 16:25:14,2019-02-13 16:25:14,0.090s,FAILED
,,,,,,
Test Cases/ITSupporter/09AllTaskByRequestID,,,2019-02-13 16:25:14,2019-02-13 16:25:16,1.588s,FAILED
"a = sendRequest(findTestObject(""ITSupporter/09AllTaskByRequestID""))",,,2019-02-13 16:25:14,2019-02-13 16:25:15,0.170s,PASSED
"verifyResponseStatusCode(a, 200)",,,2019-02-13 16:25:15,2019-02-13 16:25:15,0.002s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[0].RequestId"", 1)",,,2019-02-13 16:25:15,2019-02-13 16:25:15,0.027s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[0].RequestTaskId"", 1)",,,2019-02-13 16:25:15,2019-02-13 16:25:15,0.042s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[0].TaskStatus"", 1)",,,2019-02-13 16:25:15,2019-02-13 16:25:15,0.044s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[0].TaskDetail"", ""anh"")",,,2019-02-13 16:25:15,2019-02-13 16:25:15,0.072s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[0].CreateByITSupporter"", 1)",,,2019-02-13 16:25:15,2019-02-13 16:25:15,0.037s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[0].StartTime"", ""00:00 10/10/2019"")",,,2019-02-13 16:25:15,2019-02-13 16:25:15,0.031s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[0].EndTime"", ""00:00 11/10/2019"")",,,2019-02-13 16:25:15,2019-02-13 16:25:15,0.098s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[0].Priority"", 1)",,,2019-02-13 16:25:15,2019-02-13 16:25:15,0.029s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[0].PreTaskCondition"", 2)",,,2019-02-13 16:25:15,2019-02-13 16:25:15,0.062s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[1].RequestId"", 1)",,,2019-02-13 16:25:15,2019-02-13 16:25:15,0.073s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[1].RequestTaskId"", 4)",,,2019-02-13 16:25:15,2019-02-13 16:25:15,0.056s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[1].TaskStatus"", 2)",,,2019-02-13 16:25:15,2019-02-13 16:25:15,0.049s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[1].TaskDetail"", ""nguyen"")",,,2019-02-13 16:25:15,2019-02-13 16:25:15,0.037s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[1].CreateByITSupporter"", 3)",,,2019-02-13 16:25:15,2019-02-13 16:25:15,0.102s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[1].StartTime"", ""00:00 04/04/2019"")",,,2019-02-13 16:25:15,2019-02-13 16:25:15,0.074s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[1].EndTime"", ""00:00 01/08/2019"")",,,2019-02-13 16:25:15,2019-02-13 16:25:15,0.045s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[1].Priority"", 3)",,,2019-02-13 16:25:15,2019-02-13 16:25:15,0.072s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[1].PreTaskCondition"", 4)",,,2019-02-13 16:25:15,2019-02-13 16:25:16,0.065s,FAILED
,,,,,,
Test Cases/ITSupporter/10TaskByRequestTaskID,,,2019-02-13 16:25:16,2019-02-13 16:25:16,0.904s,FAILED
"a = sendRequest(findTestObject(""ITSupporter/10TaskByRequestTaskID""))",,,2019-02-13 16:25:16,2019-02-13 16:25:16,0.053s,PASSED
"verifyResponseStatusCode(a, 200)",,,2019-02-13 16:25:16,2019-02-13 16:25:16,0.001s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn.RequestId"", 2)",,,2019-02-13 16:25:16,2019-02-13 16:25:16,0.026s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn.RequestTaskId"", 3)",,,2019-02-13 16:25:16,2019-02-13 16:25:16,0.037s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn.TaskStatus"", 1)",,,2019-02-13 16:25:16,2019-02-13 16:25:16,0.045s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn.TaskDetail"", ""viet"")",,,2019-02-13 16:25:16,2019-02-13 16:25:16,0.024s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn.CreateByITSupporter"", 1)",,,2019-02-13 16:25:16,2019-02-13 16:25:16,0.052s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn.StartTime"", ""00:00 01/01/2019"")",,,2019-02-13 16:25:16,2019-02-13 16:25:16,0.054s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn.EndTime"", ""00:00 02/02/2019"")",,,2019-02-13 16:25:16,2019-02-13 16:25:16,0.048s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn.Priority"", 2)",,,2019-02-13 16:25:16,2019-02-13 16:25:16,0.046s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn.PreTaskCondition"", 3)",,,2019-02-13 16:25:16,2019-02-13 16:25:16,0.060s,FAILED
,,,,,,
Test Cases/ITSupporter/13ViewGuideLine,,,2019-02-13 16:25:16,2019-02-13 16:25:19,2.191s,FAILED
"a = sendRequest(findTestObject(""ITSupporter/13ViewGuideLine""))",,,2019-02-13 16:25:17,2019-02-13 16:25:17,0.075s,PASSED
"verifyResponseStatusCode(a, 200)",,,2019-02-13 16:25:17,2019-02-13 16:25:17,0.001s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[0].NumericalOrder"", 0)",,,2019-02-13 16:25:17,2019-02-13 16:25:17,0.023s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[0].GuidelineId"", 1)",,,2019-02-13 16:25:17,2019-02-13 16:25:17,0.024s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[0].ServiceItemId"", 1)",,,2019-02-13 16:25:17,2019-02-13 16:25:17,0.026s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[0].GuidelineName"", ""Kiểm tra phần cứng"")",,,2019-02-13 16:25:17,2019-02-13 16:25:17,0.029s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[0].StartDate"", null)",,,2019-02-13 16:25:17,2019-02-13 16:25:17,0.030s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[0].EndDate"", null)",,,2019-02-13 16:25:17,2019-02-13 16:25:17,0.038s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[0].CreateDate"", ""00:00 08/10/2018"")",,,2019-02-13 16:25:17,2019-02-13 16:25:17,0.051s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[0].UpdateDate"", ""17:28 14/11/2018"")",,,2019-02-13 16:25:17,2019-02-13 16:25:17,0.044s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[1].NumericalOrder"", 0)",,,2019-02-13 16:25:17,2019-02-13 16:25:17,0.037s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[1].GuidelineId"", 3)",,,2019-02-13 16:25:17,2019-02-13 16:25:17,0.050s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[1].ServiceItemId"", 1)",,,2019-02-13 16:25:17,2019-02-13 16:25:17,0.034s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[1].GuidelineName"", ""Kiểm tra hợp đồng mạng"")",,,2019-02-13 16:25:17,2019-02-13 16:25:17,0.066s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[1].StartDate"", null)",,,2019-02-13 16:25:17,2019-02-13 16:25:17,0.044s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[1].EndDate"", null)",,,2019-02-13 16:25:17,2019-02-13 16:25:17,0.038s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[1].CreateDate"", ""00:00 10/10/2018"")",,,2019-02-13 16:25:17,2019-02-13 16:25:17,0.030s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[1].UpdateDate"", ""00:00 10/10/2018"")",,,2019-02-13 16:25:17,2019-02-13 16:25:18,0.027s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[2].NumericalOrder"", 0)",,,2019-02-13 16:25:18,2019-02-13 16:25:18,0.043s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[2].GuidelineId"", 5)",,,2019-02-13 16:25:18,2019-02-13 16:25:18,0.035s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[2].ServiceItemId"", 1)",,,2019-02-13 16:25:18,2019-02-13 16:25:18,0.049s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[2].GuidelineName"", ""Kiểm tra kết nối cáp"")",,,2019-02-13 16:25:18,2019-02-13 16:25:18,0.029s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[2].StartDate"", null)",,,2019-02-13 16:25:18,2019-02-13 16:25:18,0.033s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[2].EndDate"", null)",,,2019-02-13 16:25:18,2019-02-13 16:25:18,0.025s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[2].CreateDate"", ""00:00 10/11/2018"")",,,2019-02-13 16:25:18,2019-02-13 16:25:18,0.021s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[2].UpdateDate"", ""00:00 10/10/2018"")",,,2019-02-13 16:25:18,2019-02-13 16:25:18,0.036s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[3].NumericalOrder"", 0)",,,2019-02-13 16:25:18,2019-02-13 16:25:18,0.031s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[3].GuidelineId"", 29)",,,2019-02-13 16:25:18,2019-02-13 16:25:18,0.033s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[3].ServiceItemId"", 1)",,,2019-02-13 16:25:18,2019-02-13 16:25:18,0.039s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[3].GuidelineName"", ""TestWifi"")",,,2019-02-13 16:25:18,2019-02-13 16:25:18,0.045s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[3].StartDate"", null)",,,2019-02-13 16:25:18,2019-02-13 16:25:18,0.040s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[3].EndDate"", null)",,,2019-02-13 16:25:18,2019-02-13 16:25:18,0.052s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[3].CreateDate"", ""17:16 14/01/2019"")",,,2019-02-13 16:25:18,2019-02-13 16:25:18,0.032s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[3].UpdateDate"", ""17:16 14/01/2019"")",,,2019-02-13 16:25:18,2019-02-13 16:25:18,0.036s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[4].NumericalOrder"", 0)",,,2019-02-13 16:25:18,2019-02-13 16:25:18,0.046s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[4].GuidelineId"", 30)",,,2019-02-13 16:25:18,2019-02-13 16:25:18,0.020s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[4].ServiceItemId"", 1)",,,2019-02-13 16:25:18,2019-02-13 16:25:18,0.030s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[4].GuidelineName"", ""TestWifi"")",,,2019-02-13 16:25:18,2019-02-13 16:25:18,0.020s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[4].StartDate"", null)",,,2019-02-13 16:25:18,2019-02-13 16:25:18,0.046s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[4].EndDate"", null)",,,2019-02-13 16:25:18,2019-02-13 16:25:18,0.032s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[4].CreateDate"", ""17:17 14/01/2019"")",,,2019-02-13 16:25:18,2019-02-13 16:25:18,0.019s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[4].UpdateDate"", ""10:10 15/01/2019"")",,,2019-02-13 16:25:18,2019-02-13 16:25:18,0.043s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[5].NumericalOrder"", 0)",,,2019-02-13 16:25:18,2019-02-13 16:25:18,0.035s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[5].GuidelineId"", 31)",,,2019-02-13 16:25:18,2019-02-13 16:25:18,0.035s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[5].ServiceItemId"", 1)",,,2019-02-13 16:25:18,2019-02-13 16:25:18,0.052s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[5].GuidelineName"", ""Kiểm tra kết nối cáp	"")",,,2019-02-13 16:25:18,2019-02-13 16:25:19,0.042s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[5].StartDate"", null)",,,2019-02-13 16:25:19,2019-02-13 16:25:19,0.037s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[5].EndDate"", null)",,,2019-02-13 16:25:19,2019-02-13 16:25:19,0.023s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[5].CreateDate"", ""15:02 17/01/2019"")",,,2019-02-13 16:25:19,2019-02-13 16:25:19,0.041s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[5].UpdateDate"", ""15:02 17/01/2019"")",,,2019-02-13 16:25:19,2019-02-13 16:25:19,0.029s,FAILED
,,,,,,
Test Cases/ITSupporter/14ViewITSupporterStatistic,,,2019-02-13 16:25:19,2019-02-13 16:25:20,1.292s,FAILED
"a = sendRequest(findTestObject(""ITSupporter/14ViewITSupporterStatistic""))",,,2019-02-13 16:25:19,2019-02-13 16:25:19,0.231s,PASSED
"verifyResponseStatusCode(a, 200)",,,2019-02-13 16:25:19,2019-02-13 16:25:19,0.002s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[0].ServiceName"", ""WIFI"")",,,2019-02-13 16:25:19,2019-02-13 16:25:19,0.022s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[0].SupportTimeByTimes"", 1)",,,2019-02-13 16:25:19,2019-02-13 16:25:19,0.024s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[0].SupportTimeByHour"", ""0"")",,,2019-02-13 16:25:19,2019-02-13 16:25:19,0.023s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[1].ServiceName"", ""CAMERA"")",,,2019-02-13 16:25:19,2019-02-13 16:25:19,0.029s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[1].SupportTimeByTimes"", 1)",,,2019-02-13 16:25:19,2019-02-13 16:25:19,0.045s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[1].SupportTimeByHour"", ""0"")",,,2019-02-13 16:25:19,2019-02-13 16:25:19,0.036s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[2].ServiceName"", ""POS"")",,,2019-02-13 16:25:19,2019-02-13 16:25:19,0.030s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[2].SupportTimeByTimes"", 5)",,,2019-02-13 16:25:19,2019-02-13 16:25:19,0.040s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[2].SupportTimeByHour"", ""0"")",,,2019-02-13 16:25:19,2019-02-13 16:25:19,0.026s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[3].ServiceName"", ""EMAIL"")",,,2019-02-13 16:25:19,2019-02-13 16:25:20,0.041s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[3].SupportTimeByTimes"", 0)",,,2019-02-13 16:25:20,2019-02-13 16:25:20,0.040s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[3].SupportTimeByHour"", ""0"")",,,2019-02-13 16:25:20,2019-02-13 16:25:20,0.024s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[4].ServiceName"", ""tét3"")",,,2019-02-13 16:25:20,2019-02-13 16:25:20,0.034s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[4].SupportTimeByTimes"", 0)",,,2019-02-13 16:25:20,2019-02-13 16:25:20,0.036s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[4].SupportTimeByHour"", ""0"")",,,2019-02-13 16:25:20,2019-02-13 16:25:20,0.043s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[5].ServiceName"", null)",,,2019-02-13 16:25:20,2019-02-13 16:25:20,0.046s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[5].SupportTimeByTimes"", 0)",,,2019-02-13 16:25:20,2019-02-13 16:25:20,0.031s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[5].SupportTimeByHour"", ""0"")",,,2019-02-13 16:25:20,2019-02-13 16:25:20,0.029s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[6].ServiceName"", ""SOFTWARE"")",,,2019-02-13 16:25:20,2019-02-13 16:25:20,0.026s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[6].SupportTimeByTimes"", 7)",,,2019-02-13 16:25:20,2019-02-13 16:25:20,0.021s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[6].SupportTimeByHour"", ""0.00"")",,,2019-02-13 16:25:20,2019-02-13 16:25:20,0.030s,FAILED
,,,,,,
Test Cases/ITSupporter/15ViewITSupporterStatisticAll,,,2019-02-13 16:25:20,2019-02-13 16:25:22,2.337s,FAILED
"a = sendRequest(findTestObject(""ITSupporter/15ViewITSupporterStatisticAll""))",,,2019-02-13 16:25:20,2019-02-13 16:25:21,0.271s,PASSED
"verifyResponseStatusCode(a, 200)",,,2019-02-13 16:25:21,2019-02-13 16:25:21,0.002s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn.ITSupporterId"", 1)",,,2019-02-13 16:25:21,2019-02-13 16:25:21,0.024s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn.ITSupporterName"", ""Lê Hồng Ân"")",,,2019-02-13 16:25:21,2019-02-13 16:25:21,0.025s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn.TotalTimesSupport"", 1)",,,2019-02-13 16:25:21,2019-02-13 16:25:21,0.040s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn.TotalTimeSupport"", ""15 giờ 38 phút"")",,,2019-02-13 16:25:21,2019-02-13 16:25:21,0.033s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn.TotalTimesSupportInThisMonth"", 0)",,,2019-02-13 16:25:21,2019-02-13 16:25:21,0.043s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn.TotalTimeSupportInThisMonth"", ""0 giờ 00 phút"")",,,2019-02-13 16:25:21,2019-02-13 16:25:21,0.030s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn.RequestOfITSupporter[0].MonthYearGroup"", ""Tháng 2/2019"")",,,2019-02-13 16:25:21,2019-02-13 16:25:21,0.063s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn.RequestOfITSupporter[0].RequestOfITSupporter[0].RequestId"", 1)",,,2019-02-13 16:25:21,2019-02-13 16:25:21,0.034s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn.RequestOfITSupporter[0].RequestOfITSupporter[0].AgencyId"", 31)",,,2019-02-13 16:25:21,2019-02-13 16:25:21,0.041s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn.RequestOfITSupporter[0].RequestOfITSupporter[0].AgencyName"", ""The Coffee House - Chi nhánh số 1"")",,,2019-02-13 16:25:21,2019-02-13 16:25:21,0.031s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn.RequestOfITSupporter[0].RequestOfITSupporter[0].AgencyAddress"", ""88 Ngô Tất Tố, Quận Bình Thạnh"")",,,2019-02-13 16:25:21,2019-02-13 16:25:21,0.033s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn.RequestOfITSupporter[0].RequestOfITSupporter[0].RequestCategoryId"", 3)",,,2019-02-13 16:25:21,2019-02-13 16:25:21,0.035s,FAILED
